"university","career","inscription_date","name","gender","age","location","email"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","AGRONOMÍA","19-Jun-20","STEPHANIE_JACOBSON","F","14-May-66","CASIRA","RENEE72@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA","16-Jul-20","SARAH_LINDSEY","F","10-Apr-43","BLANDENGUES","XJOHNSON@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES","02-Jul-20","SHANE_BURNS","M","19-Jul-52","ALASTUEY","HORTONKIMBERLY@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS","26-Apr-20","TIMOTHY_GORDON","M","25-Aug-13","MAORI","MARISSA19@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ACTUARIO_","18-Aug-21","MEGAN_JOHNSON","F","15-Mar-22","BOCA_P_25","TROY84@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN","18-Nov-19","ISABEL_JONES","F","11-Sep-09","COLONIA_FREITAS","SARAHHANSON@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","MEDICINA","07-Nov-21","TIMOTHY_VALDEZ","M","21-Apr-81","AGUADA_CHACAY_CO","LEWISGWENDOLYN@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS","23-Jul-21","CAITLIN_MANNING","F","18-Aug-17","BARCALA","FPADILLA@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","FARMACIA","11-Dec-19","JACQUELINE_JACKSON","F","30-Jul-51","LAVALLE","BRIANNA72@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CIENCIAS_VETERINARIAS","27-Aug-21","STEPHEN_INGRAM","M","10-Jun-28","INGENIERO_BEAUGEY","DREW88@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PSICOLOGÍA","31-Aug-21","TERRI_TUCKER","F","03-Jun-78","ARROYO_EL_MOCHO","HOPKINSRUBEN@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","INGENIERÍA_ELECTRÓNICA","04-May-21","TIMOTHY_BARNETT","M","28-Sep-16","CAMARON_CHICO","ZJONES@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_","18-Dec-21","KATHERINE_JOHNSON","F","14-Dec-13","GIRODIAS","EJONES@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CONTADOR_PÚBLICO_","30-Dec-21","CHRISTOPHER_BRADY","M","23-Dec-36","ISLA_VICTORIA","KEVIN96@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIA_POLÍTICA_","15-Sep-20","JONATHAN_HARRIS_MD","M","05-Oct-15","CIUDAD_MADERO","RICHARD21@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE","20-Sep-20","JAMIE_HARRELL","F","18-Sep-67","VILLA_ADELINA","JDALTON@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ACTUARIO_","01-May-21","KIMBERLY_GRAHAM","F","26-Dec-39","BONPLAND_NORTE","JENNIFER15@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","AGRONOMÍA","15-Nov-21","TIMOTHY_LAWRENCE","M","01-Oct-35","ALDEA_ESCOLAR","JACQUELINEPATTON@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","AGRONOMÍA","20-Jul-21","SHELIA_HART","F","04-Mar-11","FLORIDA","HOLLY79@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_SOCIOLOGÍA_","26-Dec-20","ROGER_GREGORY","M","22-May-87","CANDELARIA","JUANMAY@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_SOCIOLOGÍA_","21-Jun-21","DANIELLE_CHEN_MD","F","09-Feb-18","ADOLFO_J_POMAR","WERNERJOSHUA@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ACTUARIO_","08-Mar-21","JORGE_WILLIAMS","M","30-Dec-65","CARLOS_MARIA_NAON","STEWARTPATRICK@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_MUSICOTERAPIA","24-Apr-21","RYAN_WATSON","M","28-Feb-07","ATALIVA","NATASHAROMERO@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","INGENIERÍA_EN_INFORMÁTICA","28-Dec-19","CORY_CLARK","M","27-Oct-39","COLPES","SUZANNE00@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS","01-Mar-20","JOSHUA_LEWIS","M","04-Mar-58","25_DE_MAYO","HBENNETT@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS","28-Feb-21","ANTONIO_SOTO","M","11-Nov-11","LA_PASTORA","AALEXANDER@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN","29-Oct-20","BRITTANY_LANDRY","F","20-Feb-08","AGUA_SEBALLE","ITORRES@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","17-Jun-20","SHERRY_SHAW","F","18-Feb-81","ALDEA_MARIA_LUISA","VSMITH@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","INGENIERÍA_MECÁNICA","22-Jun-21","DIANA_MCCONNELL","F","06-Sep-14","SANTOS_LUGARES","STEVEN93@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","19-Aug-21","VICTORIA_KIM","F","21-Aug-28","HUASA_PAMPA_NORTE","TINA77@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS","25-Feb-21","ROBERT_ROSE","M","12-Jul-17","ALEN_CUE","CHRISWILLIAMS@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","AGRONOMÍA","12-Dec-19","JASON_RODRIGUEZ","M","08-Jan-09","BRAVO_DEL_DOS","REYNOLDSMARY@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","05-Mar-20","JENNIFER_JOYCE","F","21-Oct-70","BARRIO_LA_DOLLY","WILLIAMSRYAN@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","18-Jul-21","COURTNEY_CHAVEZ","F","11-Apr-48","9_DE_JULIO","ANDERSONMARCUS@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","22-Mar-21","PERRY_VAUGHAN","M","02-Aug-92","COLONIA_HANSEN","JANE51@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","BIOQUÍMICA","26-Oct-20","DANIELLE_WHEELER","F","25-Aug-61","BERMUDEZ","TIFFANYWASHINGTON@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_MUSICOTERAPIA","14-Jul-21","JAMES_CASTANEDA","M","09-Dec-17","AURELIA","ELIZABETH18@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_","11-Dec-21","JAMES_CAMPBELL","M","10-Nov-50","AGUA_RICA","AARONYATES@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","28-May-20","SCOTT_NELSON","M","26-Aug-37","WILDE","CYNTHIA44@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS","12-Apr-21","CATHY_HERNANDEZ","F","29-Nov-57","BERRAONDO","POTTSKAREN@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","BIOQUÍMICA","03-Apr-21","CHRISTINE_ROJAS","F","06-Nov-50","CABRAL_CUE","KEVINMATA@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS","04-Sep-21","ZACHARY_FRANCIS","M","20-Nov-84","ACHUPALLAS","DARRENDAY@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ARQUITECTURA","04-Aug-21","STEVEN_MILLER","M","22-Dec-23","BANDA_FLORIDA","ROBERT58@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS","06-Oct-20","REBECCA_BENSON","F","06-Oct-51","ATALIVA_ROCA","JMONROE@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE","16-Mar-20","JASMINE_LEBLANC","F","05-Jan-66","CAMINERA","JONESJOHN@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","AGRONOMÍA","01-Sep-21","KEVIN_WAGNER","M","19-Feb-36","COMODORO_RIVADAVIA","ALEXA47@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ARQUITECTURA","21-Jun-20","JILL_WEST","F","15-Nov-28","PASO_DE_LOS_ANDES","YWEST@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ACTUARIO_","20-Jan-21","KELSEY_WARD","F","23-Mar-00","AERO_CLUB_ROSARIO","VERONICALEWIS@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIA_POLÍTICA_","22-Aug-21","MRS._MARY_WHITE_DDS","F","25-Dec-07","HOSPITAL_NECOCHEA","LSHELTON@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ACTUARIO_","18-Mar-21","THOMAS_JACKSON","M","17-Aug-13","COLONIA_CENTENARIO","BURKELUIS@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_INDUSTRIAL","13-Sep-21","JASON_FRANKLIN","M","11-Jan-13","1_DE_MAYO","GHINES@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_ARTES","06-Aug-21","MARY_BUTLER","F","13-Jan-10","BAJO_GUAZU","DAVID39@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","24-Nov-20","CHRISTINE_MITCHELL","F","25-Sep-12","SAN_NICOLAS_DE_LOS_ARROYOS","MALONEJOSEPH@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","11-Feb-21","GREGORY_GOMEZ","M","07-Nov-41","CARMEN_DE_ARECO","ETYLER@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS","25-Jul-20","CHAD_STEWART","M","06-Jan-18","COLONIA_DURAN","MORGANLAURA@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES","14-Oct-21","AMANDA_SMITH","F","17-Oct-71","ARROYO_DEL_REY","SCOTT72@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS","19-Jun-20","ARIANA_MENDOZA","F","29-Jan-54","VICTORIA","CUEVASLORI@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_MUSICOTERAPIA","21-Mar-20","KIM_STEPHENS","F","10-Sep-12","QUIÑIHUAL_ESTACION","DBRIGGS@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA","28-Jan-20","HEATHER_KING","F","03-Mar-14","LOMAS_DE_ZAMORA","KEVINMARTIN@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS","21-Feb-21","GARY_RIVERS","M","18-Jun-65","ARAÑITA","MICHELLEHILL@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_AMBIENTALES","16-Sep-20","MICHAEL_NIELSEN","M","21-Nov-18","ABRA_DEL_TRIGO","FFLORES@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","17-Jul-21","LEROY_SHIELDS","M","31-May-69","BALCARCE","IMONTES@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS","12-Jan-20","ROBERT_LONG","M","20-Jun-96","BARRIO_BATAN","WILLIAMSBIANCA@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","06-Jun-20","CHRISTOPHER_SELLERS","M","02-Dec-74","LAS_PALMAS","JERRYBURNS@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIA_POLÍTICA_","17-Jan-21","JESSICA_LI","F","02-Apr-54","RIO_TALA","XGOLDEN@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ARQUITECTURA","22-Oct-20","TODD_MENDOZA","M","29-Jan-48","KILOMETRO_208","JBAKER@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","INGENIERÍA_ELECTRÓNICA","14-Jun-20","YVONNE_VASQUEZ","F","02-Feb-37","AMANA","MARYGRIFFITH@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS","09-Aug-21","NATASHA_PALMER","F","12-Nov-53","CAMPO_DE_VILLAMIL","GWARD@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_TERAPIA_OCUPACIONAL","04-Jun-21","AMBER_MCDANIEL","F","18-Oct-94","AGUAS_VERDES","CHRISTOPHERMORENO@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CIENCIAS_VETERINARIAS","31-Aug-21","MELANIE_CLARK","F","18-Apr-21","LANDETA","MICHAELJACKSON@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES","08-Feb-21","FRANK_EVANS","M","04-Sep-16","ARRAYANAL","ROBERT41@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_INDUSTRIAL","02-Dec-19","ALYSSA_SMITH","F","21-May-47","COLONIA_CALIFORNIA","SALLY98@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_MUSICOTERAPIA","22-May-20","ANDREA_ROSS","F","07-Jan-06","AGUADA_DE_LA_PEÑA","OOLSON@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIA_POLÍTICA_","09-Dec-21","CHERYL_ATKINS","F","20-Aug-22","ARATA","MICHELLEFERNANDEZ@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS","14-Oct-21","KAREN_CLARK","F","15-Jun-32","ARRAYANAL","JOSEPHRANDOLPH@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE","03-Aug-21","ALISON_BARNETT","F","17-Jan-18","CAMPO_CARETTO","CLARKEKEVIN@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_MUSICOTERAPIA","18-Jun-20","BRIAN_STANLEY","M","21-Aug-39","CARRIZAL","PATRICIAJONES@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIA_POLÍTICA_","29-Jan-20","TIMOTHY_JOHNSON","M","12-Apr-92","BOLICHE_LATA","MICHAELBOWEN@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CIENCIAS_VETERINARIAS","29-Aug-20","TRACI_CHEN","F","12-Feb-36","ESTACION_USPALLATA","ANGELA66@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","15-Mar-21","BRANDON_OLSON","M","13-Mar-88","EL_JAGUEL","QWILLIAMS@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ARQUITECTURA","14-Dec-21","ANTHONY_WILLIAMS","M","25-Nov-34","ALICURA","WMILLER@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_DE_IMAGEN_Y_SONIDO","30-Dec-20","PEGGY_MEYER","F","01-Jan-41","GOBERNADOR_DUVAL","SABRINA38@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS","26-Nov-20","RYAN_BROWN","M","02-Feb-98","AGUADA_DE_PIEDRA","CALEB20@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_TERAPIA_OCUPACIONAL","30-Nov-19","DONNA_WALKER","F","09-Jun-11","ALDEA_SAN_GREGORIO","REBECCAWHITE@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE","12-Sep-20","JOANN_BENNETT","F","22-Sep-30","CALEUFU","CNICHOLSON@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CIENCIAS_VETERINARIAS","07-Jan-21","WILLIAM_CONLEY","M","27-Aug-84","ABRA_DEL_TRIGO","CHUBBARD@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_TERAPIA_OCUPACIONAL","21-Jun-20","TODD_SHANNON","M","08-Nov-01","BREA_CHIMPANA","BRIANSMITH@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CIENCIAS_VETERINARIAS","24-Mar-21","DEREK_GONZALEZ","M","05-Sep-66","ESTACION_USPALLATA","JAMIETAYLOR@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_AMBIENTALES","17-Nov-21","EVAN_CALHOUN","M","28-Jun-12","AGUA_HEDIONDA","EHO@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES","14-Jul-21","BRIANNA_WILLIAMS","F","24-Nov-49","CHALLACO","JEFFERYHARRIS@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PSICOLOGÍA","20-Nov-21","JAMIE_KIM","M","10-Oct-15","CIUDAD_EVITA","RAMOSALISON@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","AGRONOMÍA","07-Oct-19","CHRISTINA_GEORGE","F","23-Jul-04","RAWSON","NPOPE@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ARQUITECTURA","27-Oct-21","KRISTEN_STEVENS","F","23-Oct-31","AZARA","PWATTS@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","25-Aug-21","KEVIN_COOK","M","26-May-09","FELICIA","MATTHEW00@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ACTUARIO_","12-Oct-19","SYLVIA_SELLERS","F","10-Nov-35","LA_MOROCHA","MEDINAANITA@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_","27-Jun-20","KYLE_ARROYO","M","02-Feb-44","EMPALME_FRONTERA","MICHELLE02@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PSICOLOGÍA","17-Nov-19","BARBARA_SELLERS","F","18-Aug-72","JUAN_E_BARRA","URICHARDSON@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PSICOLOGÍA","27-Oct-21","BRANDON_GREENE","M","06-Apr-95","ESTACION_SALADAS","PAUL06@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","CONTADOR_PÚBLICO_","17-Apr-21","JOSHUA_COOPER","M","23-Nov-08","JUAN_MARIA_GUTIERREZ","OREID@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","ARQUITECTURA","09-Nov-20","JOSEPH_ROSALES","M","04-Dec-65","FORTIN_CHACO","BPEARSON@HOTMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","TÉCNICO_PARA_BIOTERIOS_","07-Jul-21","KIMBERLY_ANDERSON","F","21-Aug-49","ABRA_DE_PEÑAS","STEVENCOX@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_","28-Dec-21","JUSTIN_TATE","M","10-Jan-54","CARACOLES","THOMASANDREW@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES","21-Jan-20","EMILY_LEE","F","22-Oct-07","ABDON_CASTRO_TOLAY","EGARRISON@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","DISEÑO_INDUSTRIAL","09-Feb-21","CRYSTAL_WEBB","F","15-Sep-14","GENERAL_ROJO","EBISHOP@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_SOCIOLOGÍA_","28-Nov-21","MARCUS_BRYAN","M","27-Jun-07","4_DE_FEBRERO","GHARRISON@GMAIL.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_SOCIOLOGÍA_","05-Nov-20","JOHN_MUNOZ","M","28-Aug-53","CHALLACO","MARTINEZALICIA@YAHOO.COM"
"UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA","LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_","18-Feb-20","AMANDA_FITZGERALD","F","26-Jun-52","AGUA_DE_LAS_PALOMAS","CHRISTOPHER23@HOTMAIL.COM"
